                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 0.8901,                 1.4131,                0.95816,                0.48187,                0.71651,                0.70025,                0.51592,                0.85671,                 1.2326,                0.91538,             0.00033557,             0.00033557,             0.00033557
                    152,                0.89702,                 1.4617,                 1.0405,                0.49376,                0.71484,                0.73699,                0.54492,                0.86171,                 1.2453,                0.91541,             0.00033463,             0.00033463,             0.00033463
                    153,                0.95503,                 1.3781,                 1.0838,                0.49376,                0.71484,                0.73699,                0.54492,                0.86171,                 1.2453,                0.91541,             0.00033369,             0.00033369,             0.00033369
                    154,                0.95397,                 1.4923,                0.98905,                0.49376,                0.71484,                0.73699,                0.54492,                0.86171,                 1.2453,                0.91541,             0.00033274,             0.00033274,             0.00033274
                    155,                0.90874,                 1.4802,                0.96869,                0.49376,                0.71484,                0.73699,                0.54492,                0.86171,                 1.2453,                0.91541,              0.0003318,              0.0003318,              0.0003318
                    156,                0.93048,                 1.3424,                0.96265,                0.48222,                0.69139,                 0.7287,                0.54709,                0.84683,                 1.2629,                0.91268,             0.00033086,             0.00033086,             0.00033086
                    157,                0.92613,                  1.549,                0.96415,                0.48222,                0.69139,                 0.7287,                0.54709,                0.84683,                 1.2629,                0.91268,             0.00032992,             0.00032992,             0.00032992
                    158,                0.95664,                 1.5922,                 0.9892,                0.48222,                0.69139,                 0.7287,                0.54709,                0.84683,                 1.2629,                0.91268,             0.00032897,             0.00032897,             0.00032897
                    159,                0.89394,                 1.4342,                0.98327,                0.48222,                0.69139,                 0.7287,                0.54709,                0.84683,                 1.2629,                0.91268,             0.00032803,             0.00032803,             0.00032803
                    160,                0.86544,                 1.3483,                 0.9481,                0.49037,                0.67176,                0.70748,                0.54552,                0.84212,                 1.2582,                0.91149,             0.00032709,             0.00032709,             0.00032709
                    161,                0.91601,                 1.4725,                0.98421,                0.49037,                0.67176,                0.70748,                0.54552,                0.84212,                 1.2582,                0.91149,             0.00032615,             0.00032615,             0.00032615
                    162,                0.89533,                  1.492,                0.95155,                0.49037,                0.67176,                0.70748,                0.54552,                0.84212,                 1.2582,                0.91149,              0.0003252,              0.0003252,              0.0003252
                    163,                0.90956,                 1.3637,                0.95717,                0.49037,                0.67176,                0.70748,                0.54552,                0.84212,                 1.2582,                0.91149,             0.00032426,             0.00032426,             0.00032426
                    164,                0.93654,                 1.5617,                0.99698,                0.43482,                0.70173,                0.71694,                0.54958,                 0.8575,                 1.2847,                0.91388,             0.00032332,             0.00032332,             0.00032332
                    165,                0.85424,                 1.3789,                0.93272,                0.43482,                0.70173,                0.71694,                0.54958,                 0.8575,                 1.2847,                0.91388,             0.00032238,             0.00032238,             0.00032238
                    166,                0.95843,                  1.617,                 1.0364,                0.43482,                0.70173,                0.71694,                0.54958,                 0.8575,                 1.2847,                0.91388,             0.00032143,             0.00032143,             0.00032143
                    167,                0.90874,                 1.4533,                0.94591,                0.43482,                0.70173,                0.71694,                0.54958,                 0.8575,                 1.2847,                0.91388,             0.00032049,             0.00032049,             0.00032049
                    168,                0.86499,                 1.3577,                0.96335,                0.58893,                0.71379,                0.68454,                0.52974,                0.84475,                 1.3086,                0.91364,             0.00031955,             0.00031955,             0.00031955
                    169,                0.96522,                 1.3332,                 1.0124,                0.58893,                0.71379,                0.68454,                0.52974,                0.84475,                 1.3086,                0.91364,             0.00031861,             0.00031861,             0.00031861
                    170,                0.84589,                 1.2488,                0.95678,                0.58893,                0.71379,                0.68454,                0.52974,                0.84475,                 1.3086,                0.91364,             0.00031766,             0.00031766,             0.00031766
                    171,                0.86429,                 1.3985,                0.93387,                0.58893,                0.71379,                0.68454,                0.52974,                0.84475,                 1.3086,                0.91364,             0.00031672,             0.00031672,             0.00031672
                    172,                0.87272,                 1.2598,                0.94526,                0.62073,                0.76075,                0.70569,                0.53819,                0.83876,                 1.3109,                   0.91,             0.00031578,             0.00031578,             0.00031578
                    173,                 0.8787,                  1.183,                0.95035,                0.62073,                0.76075,                0.70569,                0.53819,                0.83876,                 1.3109,                   0.91,             0.00031484,             0.00031484,             0.00031484
                    174,                0.86027,                 1.2197,                0.97447,                0.62073,                0.76075,                0.70569,                0.53819,                0.83876,                 1.3109,                   0.91,             0.00031389,             0.00031389,             0.00031389
                    175,                0.92747,                 1.3972,                0.99077,                0.62073,                0.76075,                0.70569,                0.53819,                0.83876,                 1.3109,                   0.91,             0.00031295,             0.00031295,             0.00031295
                    176,                0.84914,                 1.3464,                0.96295,                0.63736,                0.79778,                0.72447,                 0.5509,                0.87351,                 1.3176,                0.91526,             0.00031201,             0.00031201,             0.00031201
                    177,                0.84148,                 1.2715,                0.96668,                0.63736,                0.79778,                0.72447,                 0.5509,                0.87351,                 1.3176,                0.91526,             0.00031107,             0.00031107,             0.00031107
                    178,                0.89182,                  1.357,                0.94264,                0.63736,                0.79778,                0.72447,                 0.5509,                0.87351,                 1.3176,                0.91526,             0.00031012,             0.00031012,             0.00031012
                    179,                0.90107,                 1.4041,                0.93709,                0.63736,                0.79778,                0.72447,                 0.5509,                0.87351,                 1.3176,                0.91526,             0.00030918,             0.00030918,             0.00030918
                    180,                0.94078,                 1.3594,                 0.9469,                0.63629,                0.78453,                0.75657,                0.58597,                  0.886,                 1.3082,                0.91912,             0.00030824,             0.00030824,             0.00030824
                    181,                0.87704,                 1.2993,                0.95153,                0.63629,                0.78453,                0.75657,                0.58597,                  0.886,                 1.3082,                0.91912,              0.0003073,              0.0003073,              0.0003073
                    182,                0.89583,                 1.3586,                0.95087,                0.63629,                0.78453,                0.75657,                0.58597,                  0.886,                 1.3082,                0.91912,             0.00030635,             0.00030635,             0.00030635
                    183,                0.91849,                 1.2173,                 1.0039,                0.63629,                0.78453,                0.75657,                0.58597,                  0.886,                 1.3082,                0.91912,             0.00030541,             0.00030541,             0.00030541
                    184,                0.89951,                 1.3657,                0.93885,                0.66324,                0.83111,                0.83697,                0.66082,                0.86873,                 1.2973,                0.91788,             0.00030447,             0.00030447,             0.00030447
                    185,                 0.8775,                 1.3376,                0.93539,                0.66324,                0.83111,                0.83697,                0.66082,                0.86873,                 1.2973,                0.91788,             0.00030353,             0.00030353,             0.00030353
                    186,                0.91645,                  1.342,                0.96291,                0.66324,                0.83111,                0.83697,                0.66082,                0.86873,                 1.2973,                0.91788,             0.00030258,             0.00030258,             0.00030258
                    187,                0.92853,                  1.347,                0.98821,                0.66324,                0.83111,                0.83697,                0.66082,                0.86873,                 1.2973,                0.91788,             0.00030164,             0.00030164,             0.00030164
                    188,                0.83776,                  1.199,                0.98023,                0.58569,                0.86749,                0.81106,                0.63618,                0.85125,                 1.2613,                0.91787,              0.0003007,              0.0003007,              0.0003007
                    189,                0.91212,                 1.2975,                 1.0037,                0.58569,                0.86749,                0.81106,                0.63618,                0.85125,                 1.2613,                0.91787,             0.00029976,             0.00029976,             0.00029976
                    190,                0.88408,                 1.2755,                 1.0086,                0.58569,                0.86749,                0.81106,                0.63618,                0.85125,                 1.2613,                0.91787,             0.00029881,             0.00029881,             0.00029881
                    191,                 0.8764,                 1.2092,                0.97097,                0.58569,                0.86749,                0.81106,                0.63618,                0.85125,                 1.2613,                0.91787,             0.00029787,             0.00029787,             0.00029787
                    192,                0.82714,                 1.3144,                0.93075,                0.56588,                0.76372,                0.81256,                0.64306,                0.84058,                 1.2076,                0.91834,             0.00029693,             0.00029693,             0.00029693
                    193,                0.90452,                 1.2592,                0.97621,                0.56588,                0.76372,                0.81256,                0.64306,                0.84058,                 1.2076,                0.91834,             0.00029599,             0.00029599,             0.00029599
                    194,                0.80624,                   1.22,                0.92039,                0.56588,                0.76372,                0.81256,                0.64306,                0.84058,                 1.2076,                0.91834,             0.00029504,             0.00029504,             0.00029504
                    195,                0.87052,                 1.2094,                0.94852,                0.56588,                0.76372,                0.81256,                0.64306,                0.84058,                 1.2076,                0.91834,              0.0002941,              0.0002941,              0.0002941
                    196,                0.82282,                 1.1315,                0.93477,                0.56974,                0.81355,                0.81339,                0.64603,                 0.8364,                 1.1896,                0.91867,             0.00029316,             0.00029316,             0.00029316
                    197,                0.87143,                 1.3676,                0.95203,                0.56974,                0.81355,                0.81339,                0.64603,                 0.8364,                 1.1896,                0.91867,             0.00029222,             0.00029222,             0.00029222
                    198,                0.83944,                 1.1642,                0.94762,                0.56974,                0.81355,                0.81339,                0.64603,                 0.8364,                 1.1896,                0.91867,             0.00029127,             0.00029127,             0.00029127
                    199,                0.88166,                 1.2047,                0.95963,                0.56974,                0.81355,                0.81339,                0.64603,                 0.8364,                 1.1896,                0.91867,             0.00029033,             0.00029033,             0.00029033
                    200,                0.86989,                 1.3642,                 0.9516,                0.59205,                0.77144,                0.81273,                0.64394,                0.83774,                 1.1736,                0.91724,             0.00028939,             0.00028939,             0.00028939
                    201,                0.86842,                 1.2237,                0.97023,                0.59205,                0.77144,                0.81273,                0.64394,                0.83774,                 1.1736,                0.91724,             0.00028845,             0.00028845,             0.00028845
                    202,                0.87092,                 1.1686,                0.97645,                0.59205,                0.77144,                0.81273,                0.64394,                0.83774,                 1.1736,                0.91724,              0.0002875,              0.0002875,              0.0002875
                    203,                0.84904,                 1.2207,                0.92611,                0.59205,                0.77144,                0.81273,                0.64394,                0.83774,                 1.1736,                0.91724,             0.00028656,             0.00028656,             0.00028656
                    204,                0.87545,                 1.2235,                0.98138,                0.58416,                0.83385,                0.82512,                0.65648,                0.83975,                  1.147,                0.91496,             0.00028562,             0.00028562,             0.00028562
                    205,                0.80785,                 1.2295,                0.91664,                0.58416,                0.83385,                0.82512,                0.65648,                0.83975,                  1.147,                0.91496,             0.00028468,             0.00028468,             0.00028468
                    206,                0.88784,                 1.3469,                0.94375,                0.58416,                0.83385,                0.82512,                0.65648,                0.83975,                  1.147,                0.91496,             0.00028373,             0.00028373,             0.00028373
                    207,                0.86501,                 1.3353,                0.92933,                0.58416,                0.83385,                0.82512,                0.65648,                0.83975,                  1.147,                0.91496,             0.00028279,             0.00028279,             0.00028279
                    208,                 0.8615,                 1.2272,                0.97998,                0.61322,                0.83694,                0.85263,                0.66174,                0.84048,                 1.1722,                0.91267,             0.00028185,             0.00028185,             0.00028185
                    209,                0.87205,                 1.0851,                0.99997,                0.61322,                0.83694,                0.85263,                0.66174,                0.84048,                 1.1722,                0.91267,             0.00028091,             0.00028091,             0.00028091
                    210,                 0.8757,                 1.2768,                0.95045,                0.61322,                0.83694,                0.85263,                0.66174,                0.84048,                 1.1722,                0.91267,             0.00027996,             0.00027996,             0.00027996
                    211,                0.85223,                 1.1873,                 1.0088,                0.61322,                0.83694,                0.85263,                0.66174,                0.84048,                 1.1722,                0.91267,             0.00027902,             0.00027902,             0.00027902
                    212,                0.90402,                 1.4992,                0.96724,                0.70202,                0.81159,                0.84168,                 0.6502,                0.84274,                 1.1807,                0.91348,             0.00027808,             0.00027808,             0.00027808
                    213,                0.82711,                 1.2416,                0.94596,                0.70202,                0.81159,                0.84168,                 0.6502,                0.84274,                 1.1807,                0.91348,             0.00027714,             0.00027714,             0.00027714
                    214,                0.88482,                   1.23,                0.96731,                0.70202,                0.81159,                0.84168,                 0.6502,                0.84274,                 1.1807,                0.91348,             0.00027619,             0.00027619,             0.00027619
                    215,                0.83289,                 1.2213,                0.93105,                0.70202,                0.81159,                0.84168,                 0.6502,                0.84274,                 1.1807,                0.91348,             0.00027525,             0.00027525,             0.00027525
                    216,                  0.833,                 1.1786,                0.97041,                 0.7049,                0.81632,                0.88111,                0.68827,                0.83531,                 1.2208,                0.91154,             0.00027431,             0.00027431,             0.00027431
                    217,                0.80283,                 1.1514,                0.92538,                 0.7049,                0.81632,                0.88111,                0.68827,                0.83531,                 1.2208,                0.91154,             0.00027337,             0.00027337,             0.00027337
                    218,                0.81647,                 1.2273,                 0.9326,                 0.7049,                0.81632,                0.88111,                0.68827,                0.83531,                 1.2208,                0.91154,             0.00027242,             0.00027242,             0.00027242
                    219,                0.88381,                 1.1371,                0.95825,                 0.7049,                0.81632,                0.88111,                0.68827,                0.83531,                 1.2208,                0.91154,             0.00027148,             0.00027148,             0.00027148
                    220,                0.85342,                 1.1391,                0.96765,                0.68979,                0.76993,                 0.8708,                0.66541,                0.82701,                 1.2321,                0.91127,             0.00027054,             0.00027054,             0.00027054
                    221,                 0.8607,                 1.1483,                0.95039,                0.68979,                0.76993,                 0.8708,                0.66541,                0.82701,                 1.2321,                0.91127,              0.0002696,              0.0002696,              0.0002696
                    222,                0.87147,                 1.1719,                0.93751,                0.68979,                0.76993,                 0.8708,                0.66541,                0.82701,                 1.2321,                0.91127,             0.00026865,             0.00026865,             0.00026865
                    223,                0.88146,                 1.2442,                0.94669,                0.68979,                0.76993,                 0.8708,                0.66541,                0.82701,                 1.2321,                0.91127,             0.00026771,             0.00026771,             0.00026771
                    224,                0.84936,                 1.2209,                0.93531,                 0.6858,                0.87481,                0.87261,                0.67285,                0.82569,                 1.2081,                0.91026,             0.00026677,             0.00026677,             0.00026677
                    225,                0.84333,                 1.1598,                0.95641,                 0.6858,                0.87481,                0.87261,                0.67285,                0.82569,                 1.2081,                0.91026,             0.00026583,             0.00026583,             0.00026583
                    226,                0.84599,                 1.1621,                0.94518,                 0.6858,                0.87481,                0.87261,                0.67285,                0.82569,                 1.2081,                0.91026,             0.00026488,             0.00026488,             0.00026488
                    227,                0.87725,                 1.1557,                0.96723,                 0.6858,                0.87481,                0.87261,                0.67285,                0.82569,                 1.2081,                0.91026,             0.00026394,             0.00026394,             0.00026394
                    228,                0.84572,                 1.1838,                0.92387,                0.65511,                 0.9054,                0.86375,                0.66587,                0.83086,                 1.1344,                0.91372,               0.000263,               0.000263,               0.000263
                    229,                0.81496,                 1.1403,                0.92725,                0.65511,                 0.9054,                0.86375,                0.66587,                0.83086,                 1.1344,                0.91372,             0.00026206,             0.00026206,             0.00026206
                    230,                0.85282,                 1.1681,                0.94957,                0.65511,                 0.9054,                0.86375,                0.66587,                0.83086,                 1.1344,                0.91372,             0.00026111,             0.00026111,             0.00026111
                    231,                0.77402,                 1.0987,                 0.9237,                0.65511,                 0.9054,                0.86375,                0.66587,                0.83086,                 1.1344,                0.91372,             0.00026017,             0.00026017,             0.00026017
                    232,                0.87989,                 1.1481,                0.98076,                0.68928,                0.92283,                0.88666,                0.69598,                0.83774,                 1.0724,                0.91511,             0.00025923,             0.00025923,             0.00025923
                    233,                0.88778,                 1.1945,                0.97456,                0.68928,                0.92283,                0.88666,                0.69598,                0.83774,                 1.0724,                0.91511,             0.00025829,             0.00025829,             0.00025829
                    234,                0.87107,                 1.1953,                0.93963,                0.68928,                0.92283,                0.88666,                0.69598,                0.83774,                 1.0724,                0.91511,             0.00025734,             0.00025734,             0.00025734
                    235,                0.78933,                 1.1109,                0.93964,                0.68928,                0.92283,                0.88666,                0.69598,                0.83774,                 1.0724,                0.91511,              0.0002564,              0.0002564,              0.0002564
                    236,                0.84542,                 1.1913,                0.93275,                0.68746,                0.88049,                0.88405,                0.69413,                0.83544,                 1.0252,                0.91337,             0.00025546,             0.00025546,             0.00025546
                    237,                0.77939,                 1.0732,                0.92074,                0.68746,                0.88049,                0.88405,                0.69413,                0.83544,                 1.0252,                0.91337,             0.00025452,             0.00025452,             0.00025452
                    238,                0.79481,                  1.048,                0.93542,                0.68746,                0.88049,                0.88405,                0.69413,                0.83544,                 1.0252,                0.91337,             0.00025357,             0.00025357,             0.00025357
                    239,                 0.8044,                  1.145,                0.94281,                0.68746,                0.88049,                0.88405,                0.69413,                0.83544,                 1.0252,                0.91337,             0.00025263,             0.00025263,             0.00025263
                    240,                0.82907,                 1.1321,                0.91412,                0.72025,                0.86648,                0.89074,                0.70042,                0.83227,                0.99118,                 0.9113,             0.00025169,             0.00025169,             0.00025169
                    241,                 0.8745,                 1.2529,                0.94602,                0.72025,                0.86648,                0.89074,                0.70042,                0.83227,                0.99118,                 0.9113,             0.00025075,             0.00025075,             0.00025075
                    242,                 0.7794,                0.95535,                0.92339,                0.72025,                0.86648,                0.89074,                0.70042,                0.83227,                0.99118,                 0.9113,              0.0002498,              0.0002498,              0.0002498
                    243,                0.83741,                  1.103,                0.93787,                0.72025,                0.86648,                0.89074,                0.70042,                0.83227,                0.99118,                 0.9113,             0.00024886,             0.00024886,             0.00024886
                    244,                0.85539,                 1.0662,                0.98581,                0.70503,                0.88285,                 0.8907,                0.70408,                0.82948,                0.96678,                0.90813,             0.00024792,             0.00024792,             0.00024792
                    245,                 0.7661,                 1.0438,                0.92136,                0.70503,                0.88285,                 0.8907,                0.70408,                0.82948,                0.96678,                0.90813,             0.00024698,             0.00024698,             0.00024698
                    246,                0.85075,                 1.2394,                0.92587,                0.70503,                0.88285,                 0.8907,                0.70408,                0.82948,                0.96678,                0.90813,             0.00024603,             0.00024603,             0.00024603
                    247,                0.79827,                 1.0601,                0.92091,                0.70503,                0.88285,                 0.8907,                0.70408,                0.82948,                0.96678,                0.90813,             0.00024509,             0.00024509,             0.00024509
                    248,                0.81267,                0.95925,                0.94952,                0.60769,                0.93531,                0.89081,                0.69097,                0.82855,                0.96198,                0.90671,             0.00024415,             0.00024415,             0.00024415
                    249,                0.80901,                 1.0025,                0.92103,                0.60769,                0.93531,                0.89081,                0.69097,                0.82855,                0.96198,                0.90671,             0.00024321,             0.00024321,             0.00024321
                    250,                0.83007,                 1.1146,                0.92021,                0.60769,                0.93531,                0.89081,                0.69097,                0.82855,                0.96198,                0.90671,             0.00024226,             0.00024226,             0.00024226
                    251,                0.85871,                 1.2064,                0.95358,                0.60769,                0.93531,                0.89081,                0.69097,                0.82855,                0.96198,                0.90671,             0.00024132,             0.00024132,             0.00024132
                    252,                0.85479,                 1.1243,                0.94017,                0.66024,                0.85223,                0.88427,                0.67946,                 0.8267,                 0.9685,                0.90752,             0.00024038,             0.00024038,             0.00024038
                    253,                0.81224,                  1.035,                0.93055,                0.66024,                0.85223,                0.88427,                0.67946,                 0.8267,                 0.9685,                0.90752,             0.00023944,             0.00023944,             0.00023944
                    254,                 0.7978,                0.98339,                0.92571,                0.66024,                0.85223,                0.88427,                0.67946,                 0.8267,                 0.9685,                0.90752,              0.0002385,              0.0002385,              0.0002385
                    255,                0.82468,                 1.3203,                0.95585,                0.66024,                0.85223,                0.88427,                0.67946,                 0.8267,                 0.9685,                0.90752,             0.00023755,             0.00023755,             0.00023755
                    256,                0.81991,                 0.9512,                0.95182,                0.75627,                0.77867,                0.83618,                0.65586,                0.82109,                0.97679,                0.91016,             0.00023661,             0.00023661,             0.00023661
                    257,                0.86419,                 1.1213,                0.96183,                0.75627,                0.77867,                0.83618,                0.65586,                0.82109,                0.97679,                0.91016,             0.00023567,             0.00023567,             0.00023567
                    258,                0.84957,                  1.031,                 0.9404,                0.75627,                0.77867,                0.83618,                0.65586,                0.82109,                0.97679,                0.91016,             0.00023473,             0.00023473,             0.00023473
                    259,                0.84704,                 1.1076,                 0.9523,                0.75627,                0.77867,                0.83618,                0.65586,                0.82109,                0.97679,                0.91016,             0.00023378,             0.00023378,             0.00023378
                    260,                0.83448,                 1.0568,                0.97927,                 0.7477,                0.77261,                0.83798,                0.65715,                0.82579,                0.98595,                0.91468,             0.00023284,             0.00023284,             0.00023284
                    261,                0.87988,                 1.3058,                0.98438,                 0.7477,                0.77261,                0.83798,                0.65715,                0.82579,                0.98595,                0.91468,              0.0002319,              0.0002319,              0.0002319
                    262,                0.79357,                 1.0315,                0.90904,                 0.7477,                0.77261,                0.83798,                0.65715,                0.82579,                0.98595,                0.91468,             0.00023096,             0.00023096,             0.00023096
                    263,                0.84538,                 1.0543,                 0.9412,                 0.7477,                0.77261,                0.83798,                0.65715,                0.82579,                0.98595,                0.91468,             0.00023001,             0.00023001,             0.00023001
                    264,                0.83332,                 1.1299,                0.92642,                0.75228,                 0.7618,                0.83713,                0.65561,                0.82849,                 1.0012,                0.91793,             0.00022907,             0.00022907,             0.00022907
                    265,                0.83846,                 1.0275,                0.97178,                0.75228,                 0.7618,                0.83713,                0.65561,                0.82849,                 1.0012,                0.91793,             0.00022813,             0.00022813,             0.00022813
                    266,                0.83386,                 1.1714,                0.96622,                0.75228,                 0.7618,                0.83713,                0.65561,                0.82849,                 1.0012,                0.91793,             0.00022719,             0.00022719,             0.00022719
                    267,                 0.8104,                  1.133,                0.95867,                0.75228,                 0.7618,                0.83713,                0.65561,                0.82849,                 1.0012,                0.91793,             0.00022624,             0.00022624,             0.00022624
                    268,                0.82122,                 1.0696,                0.98278,                 0.6343,                0.86707,                0.85929,                0.67052,                0.82197,                 1.0105,                 0.9185,              0.0002253,              0.0002253,              0.0002253
                    269,                0.81449,                 1.0406,                0.92337,                 0.6343,                0.86707,                0.85929,                0.67052,                0.82197,                 1.0105,                 0.9185,             0.00022436,             0.00022436,             0.00022436
                    270,                0.81169,                 1.1639,                0.96327,                 0.6343,                0.86707,                0.85929,                0.67052,                0.82197,                 1.0105,                 0.9185,             0.00022342,             0.00022342,             0.00022342
                    271,                0.82955,                 1.0699,                0.92364,                 0.6343,                0.86707,                0.85929,                0.67052,                0.82197,                 1.0105,                 0.9185,             0.00022247,             0.00022247,             0.00022247
                    272,                 0.8107,                 0.9543,                 0.9243,                0.65001,                0.94369,                0.85937,                0.67575,                0.81213,                 1.0235,                0.91794,             0.00022153,             0.00022153,             0.00022153
                    273,                0.83125,                 1.0416,                0.92458,                0.65001,                0.94369,                0.85937,                0.67575,                0.81213,                 1.0235,                0.91794,             0.00022059,             0.00022059,             0.00022059
                    274,                0.83912,                 1.0768,                0.97586,                0.65001,                0.94369,                0.85937,                0.67575,                0.81213,                 1.0235,                0.91794,             0.00021965,             0.00021965,             0.00021965
                    275,                0.77128,                 1.0777,                0.90735,                0.65001,                0.94369,                0.85937,                0.67575,                0.81213,                 1.0235,                0.91794,              0.0002187,              0.0002187,              0.0002187
                    276,                0.79799,                 1.0434,                0.92088,                0.65792,                0.93357,                    0.9,                0.69595,                0.80877,                  1.019,                0.91718,             0.00021776,             0.00021776,             0.00021776
                    277,                0.78644,                 1.0336,                0.91158,                0.65792,                0.93357,                    0.9,                0.69595,                0.80877,                  1.019,                0.91718,             0.00021682,             0.00021682,             0.00021682
                    278,                0.80796,                 1.0335,                0.95324,                0.65792,                0.93357,                    0.9,                0.69595,                0.80877,                  1.019,                0.91718,             0.00021588,             0.00021588,             0.00021588
                    279,                 0.7867,                 1.0864,                0.90023,                0.65792,                0.93357,                    0.9,                0.69595,                0.80877,                  1.019,                0.91718,             0.00021493,             0.00021493,             0.00021493
                    280,                0.84593,                 1.0903,                0.94125,                0.74842,                0.88362,                0.89103,                0.70912,                 0.8118,                 1.0234,                0.91649,             0.00021399,             0.00021399,             0.00021399
                    281,                0.78766,                0.94764,                0.90494,                0.74842,                0.88362,                0.89103,                0.70912,                 0.8118,                 1.0234,                0.91649,             0.00021305,             0.00021305,             0.00021305
                    282,                0.83039,                  1.024,                0.94777,                0.74842,                0.88362,                0.89103,                0.70912,                 0.8118,                 1.0234,                0.91649,             0.00021211,             0.00021211,             0.00021211
                    283,                 0.8466,                 1.0784,                0.93861,                0.74842,                0.88362,                0.89103,                0.70912,                 0.8118,                 1.0234,                0.91649,             0.00021116,             0.00021116,             0.00021116
                    284,                0.82048,                 1.1777,                0.97314,                0.73129,                0.92654,                0.85123,                0.66972,                0.81876,                 1.0265,                0.91534,             0.00021022,             0.00021022,             0.00021022
                    285,                 0.8378,                 1.1162,                0.97274,                0.73129,                0.92654,                0.85123,                0.66972,                0.81876,                 1.0265,                0.91534,             0.00020928,             0.00020928,             0.00020928
                    286,                0.78173,                 1.0342,                0.93398,                0.73129,                0.92654,                0.85123,                0.66972,                0.81876,                 1.0265,                0.91534,             0.00020834,             0.00020834,             0.00020834
                    287,                0.83066,                 1.0366,                0.96907,                0.73129,                0.92654,                0.85123,                0.66972,                0.81876,                 1.0265,                0.91534,             0.00020739,             0.00020739,             0.00020739
                    288,                0.84401,                 1.1306,                0.92573,                0.72062,                0.92964,                0.85145,                0.66919,                 0.8194,                 1.0409,                0.91359,             0.00020645,             0.00020645,             0.00020645
                    289,                0.80935,                 1.0045,                0.92287,                0.72062,                0.92964,                0.85145,                0.66919,                 0.8194,                 1.0409,                0.91359,             0.00020551,             0.00020551,             0.00020551
                    290,                0.82954,                 1.1128,                0.92537,                0.72062,                0.92964,                0.85145,                0.66919,                 0.8194,                 1.0409,                0.91359,             0.00020457,             0.00020457,             0.00020457
                    291,                0.79159,                  1.094,                0.90729,                0.72062,                0.92964,                0.85145,                0.66919,                 0.8194,                 1.0409,                0.91359,             0.00020362,             0.00020362,             0.00020362
                    292,                0.80347,                 1.0753,                0.91725,                0.73183,                 0.9225,                0.85149,                 0.6736,                0.81721,                 1.0575,                0.91304,             0.00020268,             0.00020268,             0.00020268
                    293,                0.82982,                 1.0335,                0.92005,                0.73183,                 0.9225,                0.85149,                 0.6736,                0.81721,                 1.0575,                0.91304,             0.00020174,             0.00020174,             0.00020174
                    294,                0.78739,                 1.1101,                0.91118,                0.73183,                 0.9225,                0.85149,                 0.6736,                0.81721,                 1.0575,                0.91304,              0.0002008,              0.0002008,              0.0002008
                    295,                0.79576,                 1.0844,                0.92362,                0.73183,                 0.9225,                0.85149,                 0.6736,                0.81721,                 1.0575,                0.91304,             0.00019985,             0.00019985,             0.00019985
                    296,                0.79338,                 1.0788,                0.89565,                 0.7306,                0.92383,                0.84819,                0.66913,                0.82568,                 1.0416,                0.91482,             0.00019891,             0.00019891,             0.00019891
                    297,                0.77946,                0.97468,                0.93105,                 0.7306,                0.92383,                0.84819,                0.66913,                0.82568,                 1.0416,                0.91482,             0.00019797,             0.00019797,             0.00019797
                    298,                0.79926,                 1.0507,                0.91759,                 0.7306,                0.92383,                0.84819,                0.66913,                0.82568,                 1.0416,                0.91482,             0.00019703,             0.00019703,             0.00019703
                    299,                0.83073,                 1.0834,                0.96043,                 0.7306,                0.92383,                0.84819,                0.66913,                0.82568,                 1.0416,                0.91482,             0.00019608,             0.00019608,             0.00019608
                    300,                 0.7541,                0.89326,                0.91028,                0.71933,                0.92815,                0.86061,                0.67706,                 0.8326,                 1.0054,                0.91429,             0.00019514,             0.00019514,             0.00019514
                    301,                0.81084,                 1.0277,                0.93081,                0.71933,                0.92815,                0.86061,                0.67706,                 0.8326,                 1.0054,                0.91429,              0.0001942,              0.0001942,              0.0001942
                    302,                0.74651,                0.92058,                0.90917,                0.71933,                0.92815,                0.86061,                0.67706,                 0.8326,                 1.0054,                0.91429,             0.00019326,             0.00019326,             0.00019326
                    303,                0.81543,                 1.1075,                0.93034,                0.71933,                0.92815,                0.86061,                0.67706,                 0.8326,                 1.0054,                0.91429,             0.00019231,             0.00019231,             0.00019231
                    304,                 0.8111,                 1.0557,                0.93503,                0.71231,                0.94312,                0.87473,                0.68861,                 0.8261,                0.97992,                0.91144,             0.00019137,             0.00019137,             0.00019137
                    305,                0.78721,                0.95641,                0.92234,                0.71231,                0.94312,                0.87473,                0.68861,                 0.8261,                0.97992,                0.91144,             0.00019043,             0.00019043,             0.00019043
                    306,                0.81332,                 1.0191,                0.95196,                0.71231,                0.94312,                0.87473,                0.68861,                 0.8261,                0.97992,                0.91144,             0.00018949,             0.00018949,             0.00018949
                    307,                0.83652,                0.94397,                0.92549,                0.71231,                0.94312,                0.87473,                0.68861,                 0.8261,                0.97992,                0.91144,             0.00018854,             0.00018854,             0.00018854
                    308,                0.78044,                0.93676,                0.94093,                0.69267,                0.94162,                0.87476,                0.69571,                0.81553,                0.95433,                0.90868,              0.0001876,              0.0001876,              0.0001876
